"Id","Description","Justification","RejectionReason","DeliveryMode","SubmittedDate","DateNeeded","Status","Total","UserId"
"904","Temp description 1","Temp justification 1",,"In-Person Pickup","03/02/2023","03/20/2023","REVIEW","32.61","2244"
"905","temp description 2","Temp justification 2",,"Courier","03/02/2023","03/19/2023","PENDING","5.16","649"
"906","temp description 2","Temp justification 1",,"Courier","03/03/2023","03/15/2023","REVIEW","37.06","1300"
"907","temp description 2","Temp justification 3","Temp rejection reason 3","Freight","03/06/2023","03/17/2023","REJECTED","23.36","4412"
"909","Temp description 3","Temp justification 3",,"In-Person Pickup","03/01/2023","03/21/2023","APPROVED","3.84","282"
"910","Temp description 3","Temp justification 2","Temp rejection reason 1","Digital","03/07/2023","03/19/2023","REJECTED","14.72","3615"
"912","Temp description 1","Temp justification 2",,"In-Person Pickup","03/04/2023","03/17/2023","REVIEW","4.48","1819"
"913","Temp description 3","Temp justification 3","Temp rejection reason 2","Digital","03/02/2023","03/16/2023","REJECTED","1.94","743"
"914","Temp description 1","Temp justification 1",,"Standard Shipping","03/01/2023","03/16/2023","PENDING","13.32","4284"
"915","temp description 2","Temp justification 1",,"Freight","03/08/2023","03/16/2023","APPROVED","1.29","1120"
"916","Temp description 3","Temp justification 1",,"In-Person Pickup","03/04/2023","03/16/2023","APPROVED","3.55","135"
"917","temp description 2","Temp justification 2",,"Standard Shipping","03/03/2023","03/15/2023","REVIEW","3.52","548"
"918","Temp description 3","Temp justification 1",,"White-Glove","03/06/2023","03/21/2023","PENDING","4.36","456"
"919","temp description 2","Temp justification 2","Temp rejection reason 1","Standard Shipping","03/03/2023","03/16/2023","REJECTED","3.91","326"
"920","temp description 2","Temp justification 2",,"Express Shipping","03/07/2023","03/15/2023","APPROVED","17.04","4186"
"921","temp description 2","Temp justification 2",,"White-Glove","03/06/2023","03/19/2023","PENDING","57.47","4351"
"922","Temp description 3","Temp justification 2",,"Standard Shipping","03/04/2023","03/17/2023","APPROVED","11.35","1820"
"923","Temp description 1","Temp justification 1","Temp rejection reason 2","Freight","03/04/2023","03/18/2023","REJECTED","5.03","4510"
"924","Temp description 1","Temp justification 3",,"White-Glove","03/06/2023","03/19/2023","REVIEW","2.48","1826"
"925","temp description 2","Temp justification 3",,"Digital","03/03/2023","03/19/2023","REVIEW","10.06","1493"
"927","temp description 2","Temp justification 1","Temp rejection reason 3","White-Glove","03/03/2023","03/15/2023","REJECTED","3.05","3287"
"928","Temp description 1","Temp justification 2",,"Express Shipping","03/03/2023","03/15/2023","PENDING","27.46","3851"
"930","Temp description 3","Temp justification 2",,"White-Glove","03/03/2023","03/18/2023","REVIEW","5.05","1951"
"932","Temp description 3","Temp justification 1",,"In-Person Pickup","03/02/2023","03/19/2023","PENDING","10.14","2590"
"933","temp description 2","Temp justification 3",,"White-Glove","03/05/2023","03/21/2023","APPROVED","3.22","2350"
"934","Temp description 1","Temp justification 2",,"Express Shipping","03/01/2023","03/20/2023","APPROVED","24.59","1910"
"935","temp description 2","Temp justification 1",,"Courier","03/01/2023","03/15/2023","PENDING","5.59","629"
"936","Temp description 3","Temp justification 3",,"Digital","03/06/2023","03/20/2023","APPROVED","2.86","4082"
"937","Temp description 1","Temp justification 1",,"Express Shipping","03/03/2023","03/20/2023","PENDING","7.49","1366"
"938","temp description 2","Temp justification 2",,"Express Shipping","03/05/2023","03/21/2023","APPROVED","4.07","2485"
"939","temp description 2","Temp justification 3",,"Courier","03/08/2023","03/16/2023","REVIEW","4.52","1808"
"940","Temp description 3","Temp justification 1",,"Freight","03/05/2023","03/21/2023","REVIEW","0.32","884"
"941","Temp description 3","Temp justification 3",,"White-Glove","03/04/2023","03/15/2023","APPROVED","14.97","3957"
"942","Temp description 1","Temp justification 2",,"Standard Shipping","03/04/2023","03/18/2023","APPROVED","23.09","4004"
"943","Temp description 1","Temp justification 1","Temp rejection reason 2","Freight","03/05/2023","03/18/2023","REJECTED","89.04","1005"
"944","temp description 2","Temp justification 3",,"Standard Shipping","03/06/2023","03/20/2023","APPROVED","1.19","204"
"945","Temp description 1","Temp justification 3","Temp rejection reason 3","In-Person Pickup","03/06/2023","03/21/2023","REJECTED","43.48","351"
"946","Temp description 1","Temp justification 3",,"Courier","03/05/2023","03/17/2023","REVIEW","39.61","3492"
"948","temp description 2","Temp justification 2","Temp rejection reason 1","Courier","03/06/2023","03/16/2023","REJECTED","6.99","2717"
"949","temp description 2","Temp justification 3",,"Courier","03/05/2023","03/21/2023","REVIEW","27.61","3205"
"950","Temp description 1","Temp justification 1",,"White-Glove","03/04/2023","03/18/2023","REVIEW","3.03","2756"
"951","Temp description 3","Temp justification 2",,"In-Person Pickup","03/05/2023","03/21/2023","PENDING","1.16","2907"
"952","Temp description 1","Temp justification 1",,"In-Person Pickup","03/05/2023","03/15/2023","REVIEW","6.91","2134"
"953","temp description 2","Temp justification 2",,"Standard Shipping","03/01/2023","03/20/2023","REVIEW","2.73","2934"
"954","temp description 2","Temp justification 1",,"Express Shipping","03/04/2023","03/16/2023","APPROVED","0.86","3972"
"955","temp description 2","Temp justification 2",,"Standard Shipping","03/04/2023","03/15/2023","REVIEW","6.21","1465"
"956","Temp description 3","Temp justification 2",,"Standard Shipping","03/07/2023","03/15/2023","APPROVED","2.57","305"
"958","temp description 2","Temp justification 1",,"Courier","03/03/2023","03/19/2023","REVIEW","65.97","2678"
"959","Temp description 3","Temp justification 2","Temp rejection reason 1","Courier","03/03/2023","03/15/2023","REJECTED","2.38","3502"
"960","temp description 2","Temp justification 2",,"In-Person Pickup","03/01/2023","03/20/2023","REVIEW","32.1","4612"
"961","temp description 2","Temp justification 2",,"Courier","03/05/2023","03/18/2023","APPROVED","12.75","4973"
"962","Temp description 1","Temp justification 1",,"Standard Shipping","03/04/2023","03/16/2023","PENDING","11.57","1948"
"963","temp description 2","Temp justification 2",,"White-Glove","03/06/2023","03/16/2023","PENDING","4.97","2590"
"964","temp description 2","Temp justification 3",,"Express Shipping","03/06/2023","03/20/2023","APPROVED","5.63","1037"
"965","Temp description 3","Temp justification 1",,"White-Glove","03/06/2023","03/20/2023","PENDING","20.6","852"
"966","Temp description 3","Temp justification 1","Temp rejection reason 1","Freight","03/05/2023","03/16/2023","REJECTED","42.54","335"
"967","Temp description 3","Temp justification 1",,"White-Glove","03/02/2023","03/18/2023","APPROVED","5.55","2139"
"968","temp description 2","Temp justification 2",,"Express Shipping","03/08/2023","03/17/2023","APPROVED","22.64","2041"
"969","Temp description 3","Temp justification 3","Temp rejection reason 2","In-Person Pickup","03/07/2023","03/21/2023","REJECTED","28.75","1318"
"970","Temp description 1","Temp justification 1","Temp rejection reason 2","Courier","03/04/2023","03/20/2023","REJECTED","16.83","1767"
"971","Temp description 1","Temp justification 1",,"Freight","03/02/2023","03/19/2023","PENDING","5.37","2895"
"972","Temp description 1","Temp justification 3",,"White-Glove","03/08/2023","03/21/2023","PENDING","7.6","538"
"973","Temp description 1","Temp justification 3","Temp rejection reason 1","Express Shipping","03/01/2023","03/15/2023","REJECTED","22.94","3968"
"974","Temp description 1","Temp justification 3",,"Express Shipping","03/01/2023","03/16/2023","REVIEW","3.13","3626"
"975","Temp description 3","Temp justification 3",,"Freight","03/01/2023","03/20/2023","APPROVED","13.32","1787"
"976","Temp description 1","Temp justification 1",,"In-Person Pickup","03/02/2023","03/18/2023","APPROVED","9.23","244"
"977","Temp description 3","Temp justification 1",,"In-Person Pickup","03/04/2023","03/17/2023","REVIEW","21.1","1980"
"978","temp description 2","Temp justification 3",,"White-Glove","03/08/2023","03/20/2023","PENDING","96.04","3563"
"979","Temp description 1","Temp justification 1",,"Freight","03/01/2023","03/19/2023","REVIEW","9.03","3794"
"980","Temp description 1","Temp justification 1","Temp rejection reason 3","In-Person Pickup","03/07/2023","03/18/2023","REJECTED","11.19","939"
"981","Temp description 3","Temp justification 2",,"Freight","03/03/2023","03/19/2023","PENDING","0.93","2183"
"982","temp description 2","Temp justification 1",,"Digital","03/05/2023","03/19/2023","REVIEW","15.51","3673"
"984","Temp description 1","Temp justification 2","Temp rejection reason 1","Express Shipping","03/01/2023","03/18/2023","REJECTED","3.52","1354"
"985","temp description 2","Temp justification 2",,"White-Glove","03/01/2023","03/18/2023","PENDING","3.89","3919"
"986","Temp description 1","Temp justification 3","Temp rejection reason 1","Freight","03/08/2023","03/16/2023","REJECTED","22","2569"
"987","temp description 2","Temp justification 3",,"In-Person Pickup","03/07/2023","03/18/2023","REVIEW","8.05","1346"
"988","Temp description 3","Temp justification 3",,"Digital","03/08/2023","03/19/2023","APPROVED","37","3083"
"989","Temp description 1","Temp justification 1","Temp rejection reason 2","Courier","03/06/2023","03/17/2023","REJECTED","35.61","2145"
"990","Temp description 1","Temp justification 2",,"Courier","03/07/2023","03/17/2023","REVIEW","51.3","4047"
"991","temp description 2","Temp justification 2","Temp rejection reason 2","In-Person Pickup","03/08/2023","03/20/2023","REJECTED","6.95","3874"
"993","Temp description 3","Temp justification 3",,"White-Glove","03/03/2023","03/16/2023","PENDING","4.84","3401"
"994","Temp description 1","Temp justification 2",,"In-Person Pickup","03/06/2023","03/15/2023","REVIEW","170.17","3014"
"997","temp description 2","Temp justification 3",,"Freight","03/04/2023","03/18/2023","PENDING","1.42","4302"
"998","temp description 2","Temp justification 3",,"Courier","03/07/2023","03/18/2023","REVIEW","5.51","1028"
"999","temp description 2","Temp justification 2","Temp rejection reason 1","Digital","03/04/2023","03/17/2023","REJECTED","5.75","3618"
"1000","Temp description 3","Temp justification 3",,"Digital","03/06/2023","03/21/2023","APPROVED","4.29","4184"
"1001","temp description 2","Temp justification 2","Temp rejection reason 2","In-Person Pickup","03/01/2023","03/16/2023","REJECTED","7.79","25"
"1002","Temp description 3","Temp justification 2","Temp rejection reason 2","Freight","03/01/2023","03/15/2023","REJECTED","13.65","1013"
"1003","Temp description 1","Temp justification 1","Temp rejection reason 3","Freight","03/06/2023","03/19/2023","REJECTED","7.63","3019"
"1004","temp description 2","Temp justification 2","Temp rejection reason 2","In-Person Pickup","03/08/2023","03/18/2023","REJECTED","12.05","3656"
"1005","Temp description 3","Temp justification 3",,"Freight","03/05/2023","03/19/2023","REVIEW","2.94","1520"
"1006","Temp description 1","Temp justification 1","Temp rejection reason 2","Standard Shipping","03/08/2023","03/18/2023","REJECTED","7.09","3893"
"1007","Temp description 3","Temp justification 2",,"Freight","03/05/2023","03/15/2023","PENDING","8.86","4910"
"1008","temp description 2","Temp justification 1",,"Express Shipping","03/07/2023","03/21/2023","PENDING","36.96","368"
"1009","Temp description 1","Temp justification 3","Temp rejection reason 2","Courier","03/03/2023","03/16/2023","REJECTED","3.24","2348"
"1010","Temp description 1","Temp justification 2",,"White-Glove","03/08/2023","03/15/2023","PENDING","4.35","4474"
"1011","Temp description 1","Temp justification 3",,"Freight","03/04/2023","03/18/2023","PENDING","11.32","4181"
"1012","temp description 2","Temp justification 2",,"Freight","03/06/2023","03/20/2023","PENDING","21.02","4772"
"1013","Temp description 1","Temp justification 2",,"Express Shipping","03/06/2023","03/21/2023","APPROVED","5.28","815"
"1014","Temp description 1","Temp justification 2",,"Courier","03/03/2023","03/15/2023","APPROVED","0.79","1031"
"1015","Temp description 3","Temp justification 2","Temp rejection reason 1","Courier","03/03/2023","03/20/2023","REJECTED","7.2","4000"
"1016","temp description 2","Temp justification 3",,"In-Person Pickup","03/06/2023","03/15/2023","APPROVED","1.55","3050"
"1019","temp description 2","Temp justification 2","Temp rejection reason 3","Express Shipping","03/06/2023","03/15/2023","REJECTED","50.25","4339"
"1020","Temp description 3","Temp justification 3",,"Freight","03/02/2023","03/16/2023","APPROVED","22.81","1109"
"1021","Temp description 3","Temp justification 3",,"In-Person Pickup","03/07/2023","03/21/2023","PENDING","2.86","120"
"1022","Temp description 3","Temp justification 2",,"In-Person Pickup","03/06/2023","03/17/2023","REVIEW","5.76","2349"
"1023","Temp description 3","Temp justification 2","Temp rejection reason 1","In-Person Pickup","03/07/2023","03/16/2023","REJECTED","15.4","2457"
"1024","Temp description 1","Temp justification 1","Temp rejection reason 2","Digital","03/05/2023","03/19/2023","REJECTED","20.32","147"
"1025","Temp description 1","Temp justification 1",,"White-Glove","03/06/2023","03/15/2023","APPROVED","12.87","660"
"1026","Temp description 3","Temp justification 1",,"Standard Shipping","03/05/2023","03/15/2023","REVIEW","11.33","4002"
"1027","temp description 2","Temp justification 1","Temp rejection reason 1","Digital","03/03/2023","03/19/2023","REJECTED","66.1","1608"
"1028","temp description 2","Temp justification 2",,"White-Glove","03/01/2023","03/15/2023","PENDING","15.12","1330"
"1029","Temp description 3","Temp justification 1","Temp rejection reason 2","Digital","03/01/2023","03/16/2023","REJECTED","2.3","1418"
"1030","Temp description 1","Temp justification 1",,"Courier","03/03/2023","03/20/2023","PENDING","0.67","4696"
"1031","temp description 2","Temp justification 1",,"Express Shipping","03/06/2023","03/19/2023","REVIEW","20.36","904"
"1033","temp description 2","Temp justification 2",,"Standard Shipping","03/04/2023","03/17/2023","PENDING","1.94","1220"
